hex_id,lat,lon,restaurant_accessibility,grocery_store_accessibility,school_accessibility,hospital_accessibility,marta_stop_accessibility,police_station_accessibility,park_accessibility,crime_incident_accessibility,police_station_norm,grocery_store_norm,hospital_norm,marta_stop_norm,school_norm,restaurant_norm,park_norm,user_match_score,suitability,suitability_label
8844c1a849fffff,33.70476368770957,-84.38071694684851,0.41649679760211844,0.15497195586985427,18.134684475923443,3.3147253260329435,449.6059273502955,13.399162204030619,20.80120749572051,-406.3248269396759,0.6358704038055409,0.05081783370524469,0.33452574576741323,0.5946799888347927,0.8142495933310171,0.11804602768887626,0.4118016907521579,0.40963865991809945,3,
8844c1af01fffff,33.7915153747636,-84.46562980105486,0.3465842701483734,0.2031405849501834,12.597967521157972,2.9791414265355733,345.54832085114504,9.34628012607295,14.886175064963375,-299.09738591360247,0.4033106411440906,0.0718656093885494,0.2717905455772518,0.43232442792431097,0.3582913463168639,0.09823099861994175,0.29117407252280847,0.2632039119279479,7,
8844c1a94dfffff,33.698369487679024,-84.30565687356975,0.08652893765835987,0.07013340494121142,13.558766795414243,2.9129081261274368,251.02366501431112,3.3581169625218004,1.0576243569612862,-0.46480816952858617,0.05970187649055356,0.013746760200852231,0.2594086662124102,0.28484262400270416,0.4374148334666449,0.02452455200019488,0.009162916202477955,0.1455970640883824,9,
8844c1ad23fffff,33.85189789187032,-84.41035499702706,0.8352840238656712,0.7392778248927954,9.016996920808912,3.948601311329339,84.0806952147768,2.6874056443122196,12.530712134474548,-34.8372109548137,0.02121556922158649,0.3061362659804041,0.45302468714352306,0.02437036816539251,0.06339220466234152,0.23674122244636792,0.24313817644640764,0.20551281692051188,8,
8844c1a805fffff,33.73195836887176,-84.36034845567913,0.8480470887216861,0.47057908657748965,19.618112428921748,4.145279634530207,521.7612352014702,14.240264551332206,23.31472200686618,-473.94140785955557,0.6841339748890145,0.1887256010221789,0.48979240453864337,0.7072600862728555,0.9364124588968173,0.2403586070602764,0.46306079582279563,0.5163252131332545,2,Less Suitable
8844c1a8ebfffff,33.77074092263464,-84.39122431053323,2.7292621986573433,1.2815481126267008,17.86254415899078,5.772466322040948,625.5902939302505,16.21158960780231,39.040169439313935,-2009.3398901496328,0.7972512278568777,0.5430868206019673,0.7939842407401055,0.8692590562266389,0.7918383660885459,0.7735439094076466,0.7837561244744765,0.7566292641973753,0,Most Suitable
8844c1a9e5fffff,33.763521134903996,-84.30672343013441,0.5747046846836783,0.6241833961845399,17.59453638517395,4.621082046480561,410.8622039210512,10.45229648912893,15.538639460119994,-85.30243105849932,0.46677533070189653,0.25584457688521356,0.5787405322926121,0.5342302133619456,0.769767460941316,0.16288625869797402,0.30448003946188096,0.4316322008710563,3,
8844c1ab53fffff,33.6819723496921,-84.3678334549797,0.12030843823429005,0.07938193098314901,15.868714812661466,2.817668720738939,270.47348207655807,10.62389508043881,12.980897692650943,-191.1921515149508,0.47662188604213357,0.017787998352082883,0.24160428652676869,0.3151891413308069,0.6276430602737485,0.03409854124395367,0.2523189902931235,0.2781029743688022,6,
8844c106cbfffff,33.754314151603964,-84.2836718920338,0.18326968115799322,0.47519496333562417,15.010187513049324,3.8996091980983154,435.23882293451624,4.949026606879643,8.704608127108184,-19.69747529380886,0.15099038728140135,0.19074255563438047,0.4438659341881793,0.5722637583009649,0.5569418476701274,0.05194339543800121,0.16511090966313888,0.28395798600395555,6,
8844c1a953fffff,33.72955674572391,-84.33219209857842,0.5368196680299544,0.389840544268257,16.950302557959706,3.830986305262618,390.3618030903923,11.626023635684817,13.599998896966481,-188.26791394746363,0.5341253550504681,0.1534460682647122,0.4310373362544778,0.5022445259362165,0.7167136875727859,0.15214865939193728,0.2649445683594716,0.385159682747994,4,
