hex_id,lat,lon,restaurant_accessibility,park_accessibility,clinic_accessibility,restaurant_norm,park_norm,clinic_norm,user_match_score,suitability,suitability_label
8844c1aea1fffff,33.855468800088985,-84.53779861126075,0.11356230251311954,2.2266456241908097,1.1013010009920192,0.0018394945929256967,0.10944610980480993,0.1500778176161043,0.07189548532338558,1,Okay
8844c1ae07fffff,33.8038723284039,-84.52639590647887,0.6704659165634216,2.727274963100969,1.0219063645318105,0.010860280224741864,0.13405349815731563,0.13925845600684483,0.07453887233084043,1,Okay
8844c1a827fffff,33.74474948683956,-84.34077546216947,7.291796895639996,8.263389217540466,1.0025322125057536,0.11811332339525751,0.40616961847778754,0.13661827820657574,0.15432093482803783,0,Most Suitable
8844c1aaabfffff,33.74434181231178,-84.4209943745041,3.2849037627239803,7.9811875938053625,1.3661375602437305,0.05320923031755153,0.39229858773860915,0.18616794447665636,0.14030165172329923,0,Most Suitable
8844c1aa11fffff,33.70114223175508,-84.42336606772668,0.14170155431580989,3.6471908317766015,0.7797088646996461,0.0022952972703506607,0.17927003916430642,0.1062534263427054,0.06157602308868814,1,Okay
8844c1aa97fffff,33.76112684407114,-84.44839819431719,0.0,2.6104184670789294,0.5245455935031903,0.0,0.12830966143894185,0.071481509453085,0.04142356992512819,1,Okay
8844c1ae47fffff,33.78266081434486,-84.53226827773375,0.0,1.12393436728362,0.5102532702952471,0.0,0.055244643709223405,0.06953384875561901,0.033338003873169944,2,Less Suitable
8844c1a0e7fffff,33.74022659390403,-84.54400716365834,0.0,0.5144350335446873,0.1786650051712766,0.0,0.02528597840495346,0.024347252963832996,0.012267499026028545,2,Less Suitable
8844c1b89bfffff,33.65428297823682,-84.46838684978577,0.0,2.10371309303141,0.3822435757091037,0.0,0.10340361828407484,0.05208955734038614,0.03117618476456194,2,Less Suitable
8844c1ad19fffff,33.84830426557963,-84.45307699928641,0.189265354233609,0.7443041136968064,0.46564688867809206,0.003065740902009884,0.0365847123901615,0.06345519414727523,0.030573419348931184,2,Less Suitable
8844c13045fffff,33.8590354902783,-84.3249655626709,6.580937524281972,3.472392087747839,0.936093238528436,0.1065987455731622,0.17067817240074487,0.1275644262531249,0.12139296052790555,0,Most Suitable
8844c1a9d7fffff,33.781928495121406,-84.35285704699132,21.85008268282582,12.206378568329024,4.473626048157367,0.3539300283682968,0.5999790153378871,0.6096353617523682,0.4808170604188844,0,Most Suitable
